Category,Product,Subject,Notification Reason,Bivalve Specie,Date,Day,Month,Year,Class,Decision
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
Bivalve molluscs and products...,food,Salmonella spp in frozen precooked mussels from Chile,Salmonella,Mussels,17 APR 2023,17,APR,2023,information notification for attention,serious
